Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2016-10-16,18.7,2017-01-29,16.38,2016-10-09,Buy,15 Weeks,-12.41%,Rise by -10.96%,-12.41%,Absolute Extrema Case
2016-10-30,18.64,2017-01-29,16.38,2016-10-23,Buy,13 Weeks,-12.12%,Rise by -10.68%,-24.53%,Normal Case
2017-01-01,17.5,2017-06-04,15.26,2016-12-25,Buy,22 Weeks,-12.8%,Rise by -11.66%,-37.33%,Normal Case
2017-04-02,15.53,2017-06-04,15.26,2017-03-26,Buy,9 Weeks,-1.74%,Rise by -13.07%,-39.07%,Normal Case
2017-05-21,14.29,2017-07-30,13.36,2017-04-30,Buy,10 Weeks,-6.51%,Rise by -11.27%,-45.58%,Normal Case
2017-08-13,13.17,2017-10-15,12.53,2017-08-06,Buy,9 Weeks,-4.86%,Rise by 12.76%,-50.44%,Normal Case
2017-08-20,13.02,2018-01-07,12.64,2017-08-13,Buy,20 Weeks,-2.92%,Rise by -10.91%,-53.36%,Normal Case
2017-10-01,14.85,2018-01-07,12.64,2017-09-24,Buy,14 Weeks,-14.88%,Rise by -21.48%,-68.24%,Normal Case
2017-11-19,11.66,2018-02-04,13.32,2017-11-12,Buy,11 Weeks,14.24%,Rise by 17.41%,-54.0%,Normal Case
2018-02-11,12.48,2018-07-29,15.93,2017-11-05,Buy,24 Weeks,27.64%,Rise by 43.83%,-26.36%,Local Extrema Case
2018-04-29,12.48,2018-07-29,15.93,2018-04-22,Buy,13 Weeks,27.64%,Rise by 43.83%,1.29%,Normal Case
2018-05-06,13.07,2018-07-29,15.93,2018-04-29,Buy,12 Weeks,21.88%,Rise by 37.34%,23.17%,Normal Case
2018-06-03,14.44,2018-09-23,16.99,2018-05-27,Buy,16 Weeks,17.66%,Rise by 33.8%,40.83%,Normal Case
2018-06-24,15.62,2018-09-23,16.99,2018-06-17,Buy,13 Weeks,8.77%,Rise by 23.69%,49.6%,Normal Case
2018-07-01,15.6,2018-09-23,16.99,2018-06-24,Buy,12 Weeks,8.91%,Rise by 23.85%,58.51%,Normal Case
2018-09-09,17.19,2018-11-25,18.87,2018-09-02,Buy,11 Weeks,9.77%,Rise by 12.39%,68.28%,Normal Case
2018-10-14,18.35,2019-03-03,16.4,2018-10-07,Buy,20 Weeks,-10.63%,Rise by -16.95%,57.66%,Normal Case
2018-10-28,18.54,2019-03-03,16.4,2018-08-19,Buy,18 Weeks,-11.54%,Rise by -17.8%,46.11%,Local Extrema Case
2018-10-28,18.54,2019-03-03,16.4,2018-10-21,Buy,18 Weeks,-11.54%,Rise by -17.8%,34.57%,Normal Case
2018-11-04,19.08,2019-03-03,16.4,2018-10-28,Buy,17 Weeks,-14.05%,Rise by -20.13%,20.52%,Normal Case
2018-12-09,17.91,2019-03-03,16.4,2018-12-02,Buy,12 Weeks,-8.43%,Rise by 1.34%,12.09%,Normal Case
2018-12-30,16.09,2019-03-03,16.4,2018-12-23,Buy,9 Weeks,1.93%,Rise by 12.8%,14.02%,Normal Case
2019-03-17,16.76,2019-05-19,18.75,2019-03-03,Buy,9 Weeks,11.87%,Rise by 8.0%,25.89%,Normal Case
2019-03-31,17.76,2019-11-24,18.73,2019-03-24,Buy,34 Weeks,5.46%,Rise by 1.91%,31.36%,Normal Case
2019-05-26,18.65,2019-11-24,18.73,2019-05-12,Buy,26 Weeks,0.43%,Rise by -10.08%,31.78%,Normal Case
2019-06-02,17.75,2019-11-24,18.73,2019-05-19,Buy,25 Weeks,5.52%,Rise by 1.97%,37.31%,Normal Case
2019-08-04,17.81,2019-11-24,18.73,2019-07-28,Buy,16 Weeks,5.17%,Rise by -10.28%,42.47%,Normal Case
2019-08-11,18.1,2019-11-24,18.73,2019-08-04,Buy,15 Weeks,3.48%,Rise by -11.27%,45.95%,Normal Case
2019-12-08,18.84,2020-02-23,25.72,2019-11-24,Buy,11 Weeks,36.52%,Rise by 36.52%,82.47%,Normal Case
2020-01-12,23.16,2020-05-17,14.6,2019-12-29,Buy,18 Weeks,-36.96%,Rise by -29.66%,45.51%,Normal Case
2020-02-02,25.03,2020-05-17,14.6,2020-01-19,Buy,15 Weeks,-41.67%,Rise by -55.73%,3.84%,Normal Case
2020-02-09,25.21,2020-05-17,14.6,2020-01-26,Buy,14 Weeks,-42.09%,Rise by -50.77%,-38.25%,Normal Case
2020-03-29,12.41,2020-06-21,18.65,2020-03-22,Buy,12 Weeks,50.28%,Rise by 69.22%,12.04%,Normal Case
2020-05-10,15.76,2020-09-20,17.4,2020-05-03,Buy,19 Weeks,10.41%,Rise by 100.51%,22.44%,Normal Case
2020-06-21,18.65,2020-09-20,17.4,2020-06-14,Buy,13 Weeks,-6.7%,Rise by 69.44%,15.74%,Normal Case
2020-09-06,18.59,2021-03-28,29.76,2020-08-30,Buy,29 Weeks,60.09%,Rise by 69.98%,75.83%,Normal Case
2020-09-13,17.6,2021-03-28,29.76,2020-08-23,Buy,28 Weeks,69.09%,Rise by 79.55%,144.92%,Normal Case
2020-10-25,21.84,2021-03-28,29.76,2020-10-18,Buy,22 Weeks,36.26%,Rise by 44.69%,181.18%,Normal Case
2020-12-27,25.66,2021-03-28,29.76,2020-12-20,Buy,13 Weeks,15.98%,Rise by 23.15%,197.16%,Normal Case
2021-01-31,26.6,2021-08-01,36.59,2021-01-24,Buy,26 Weeks,37.56%,Rise by 18.8%,234.71%,Normal Case
2021-02-28,29.99,2021-08-01,36.59,2021-02-21,Buy,22 Weeks,22.01%,Rise by 5.37%,256.72%,Normal Case
2021-03-07,30.58,2021-08-01,36.59,2021-02-28,Buy,21 Weeks,19.65%,Rise by 22.53%,276.38%,Normal Case
2021-06-20,35.2,2021-10-03,40.81,2021-06-13,Buy,15 Weeks,15.94%,Rise by 49.57%,292.31%,Normal Case
2021-08-22,39.28,2021-11-07,49.12,2021-08-15,Buy,11 Weeks,25.05%,Rise by 34.04%,317.36%,Normal Case
2021-09-12,41.72,2021-12-05,49.22,2021-09-05,Buy,12 Weeks,17.98%,Rise by 26.2%,335.34%,Normal Case
2021-09-19,42.5,2021-12-05,49.22,2021-09-12,Buy,11 Weeks,15.81%,Rise by 23.88%,351.15%,Normal Case
2021-10-10,42.15,2022-01-30,58.13,2021-10-03,Buy,16 Weeks,37.91%,Rise by 41.76%,389.06%,Normal Case
2021-11-28,50.53,2022-01-30,58.13,2021-11-14,Buy,9 Weeks,15.04%,Rise by 18.25%,404.11%,Normal Case
2022-01-23,54.48,2022-09-04,43.7,2017-01-01,Buy,32 Weeks,-19.79%,Rise by -20.25%,384.32%,Tangent Case
2022-01-23,54.48,2022-09-04,43.7,2022-01-16,Buy,32 Weeks,-19.79%,Rise by -20.25%,364.53%,Normal Case
2022-01-30,58.13,2022-09-04,43.7,2021-10-17,Buy,31 Weeks,-24.82%,Rise by -15.28%,339.71%,Local Extrema Case
2022-03-20,49.25,2022-09-04,43.7,2022-03-06,Buy,24 Weeks,-11.27%,Rise by -19.19%,328.44%,Normal Case
2022-04-17,44.98,2022-09-04,43.7,2022-04-10,Buy,20 Weeks,-2.85%,Rise by -15.05%,325.59%,Normal Case
2022-04-24,45.32,2022-09-04,43.7,2022-04-17,Buy,19 Weeks,-3.57%,Rise by -21.12%,322.02%,Normal Case
2022-05-22,37.7,2022-09-04,43.7,2022-05-15,Buy,15 Weeks,15.92%,Rise by -10.53%,337.93%,Normal Case
2022-06-26,34.9,2022-09-04,43.7,2017-01-08,Buy,10 Weeks,25.21%,Rise by 36.59%,363.15%,Tangent Case
2022-07-17,33.73,2022-10-02,45.39,2022-07-10,Buy,11 Weeks,34.57%,Rise by 41.33%,397.72%,Normal Case
2022-08-28,42.59,2022-11-13,54.08,2022-08-14,Buy,11 Weeks,26.98%,Rise by 26.98%,424.69%,Normal Case
2022-09-11,47.67,2022-11-13,54.08,2022-09-04,Buy,9 Weeks,13.45%,Rise by 13.45%,438.14%,Normal Case
2022-09-18,46.99,2023-05-07,36.3,2022-09-11,Buy,33 Weeks,-22.75%,Rise by 15.09%,415.39%,Normal Case
2022-10-02,45.39,2023-05-07,36.3,2022-09-25,Buy,31 Weeks,-20.03%,Rise by -11.35%,395.37%,Normal Case
2022-10-16,49.31,2023-05-07,36.3,2022-10-02,Buy,29 Weeks,-26.38%,Rise by -13.53%,368.98%,Normal Case
2023-01-01,47.35,2023-05-07,36.3,2022-12-18,Buy,18 Weeks,-23.34%,Rise by -11.45%,345.64%,Normal Case
2023-04-30,43.06,2023-07-23,26.56,2023-04-23,Buy,12 Weeks,-38.32%,Rise by -16.12%,307.33%,Normal Case
2023-05-28,36.64,2023-12-17,25.37,2023-05-21,Buy,29 Weeks,-30.76%,Rise by -28.03%,276.57%,Normal Case
2023-08-06,25.07,2023-12-17,25.37,2023-07-30,Buy,19 Weeks,1.2%,Rise by -12.56%,277.76%,Normal Case
2023-08-20,24.25,2023-12-17,25.37,2023-08-13,Buy,17 Weeks,4.62%,Rise by 65.65%,282.38%,Normal Case
2023-10-08,22.91,2023-12-17,25.37,2023-10-01,Buy,10 Weeks,10.74%,Rise by 75.34%,293.12%,Normal Case
2023-10-15,23.67,2023-12-17,25.37,2023-09-24,Buy,9 Weeks,7.18%,Rise by 69.71%,300.3%,Normal Case
2023-10-22,24.6,2024-01-07,25.0,2023-10-15,Buy,11 Weeks,1.63%,Rise by 63.29%,301.93%,Normal Case
2023-10-29,22.0,2024-01-07,25.0,2023-10-08,Buy,10 Weeks,13.64%,Rise by 82.59%,315.56%,Normal Case
2024-01-21,34.53,2024-05-26,32.98,2023-12-31,Buy,18 Weeks,-4.49%,Rise by 38.02%,311.08%,Normal Case
2024-03-17,36.96,2024-05-26,32.98,2017-01-29,Buy,10 Weeks,-10.77%,Rise by -10.77%,300.31%,Tangent Case
2024-06-09,36.4,2024-10-20,45.1,2024-05-26,Buy,19 Weeks,23.9%,Rise by 40.77%,324.21%,Normal Case
2024-07-07,39.14,2024-10-20,45.1,2024-06-30,Buy,15 Weeks,15.23%,Rise by 30.91%,339.44%,Normal Case
2024-07-21,46.89,2024-10-20,45.1,2024-07-14,Buy,13 Weeks,-3.82%,Rise by 9.28%,335.62%,Normal Case
2024-08-11,42.46,2024-10-20,45.1,2024-06-02,Buy,10 Weeks,6.22%,Rise by 20.68%,341.84%,Local Extrema Case
2024-09-08,44.73,2025-02-16,68.63,2024-08-25,Buy,23 Weeks,53.43%,Rise by 59.11%,395.27%,Normal Case
2024-10-06,51.24,2025-02-16,68.63,2024-09-29,Buy,19 Weeks,33.94%,Rise by -14.5%,429.21%,Normal Case
2024-11-10,45.6,2025-02-16,68.63,2024-11-03,Buy,14 Weeks,50.5%,Rise by 56.07%,479.71%,Normal Case
2024-12-15,50.38,2025-02-16,68.63,2024-12-08,Buy,9 Weeks,36.22%,Rise by -16.26%,515.94%,Normal Case
2024-12-22,53.95,2025-06-01,66.6,2024-12-15,Buy,23 Weeks,23.45%,Rise by -21.8%,539.38%,Normal Case
2025-01-05,57.6,2025-06-01,66.6,2024-12-29,Buy,21 Weeks,15.62%,Rise by -11.75%,555.01%,Normal Case
2025-01-12,67.86,2025-06-01,66.6,2025-01-05,Buy,20 Weeks,-1.86%,Rise by -14.24%,553.15%,Normal Case
2025-01-19,67.86,2025-06-01,66.6,2025-01-12,Buy,19 Weeks,-1.86%,Rise by -14.24%,551.29%,Normal Case
2025-02-02,69.9,2025-06-01,66.6,2025-01-26,Buy,17 Weeks,-4.72%,Rise by -25.81%,546.57%,Normal Case
2025-02-09,70.4,2025-06-01,66.6,2017-02-12,Buy,16 Weeks,-5.4%,Rise by -27.8%,541.18%,Tangent Case
2025-03-02,66.64,2025-06-01,66.6,2025-02-09,Buy,13 Weeks,-0.06%,Rise by -36.85%,541.12%,Normal Case
2025-03-09,58.2,2025-06-01,66.6,2024-11-24,Buy,12 Weeks,14.43%,Rise by -18.57%,555.55%,Local Extrema Case
2025-04-13,41.91,2025-07-27,74.75,2025-04-06,Buy,15 Weeks,78.36%,Rise by 114.27%,633.91%,Normal Case
2025-05-25,64.0,2025-07-27,74.75,2025-05-18,Buy,9 Weeks,16.8%,Rise by 40.31%,650.7%,Normal Case
2025-06-22,66.07,2025-10-05,82.88,2025-06-15,Buy,15 Weeks,25.44%,Rise by 35.92%,676.15%,Normal Case
2025-06-29,69.39,2025-10-05,82.88,2025-06-22,Buy,14 Weeks,19.44%,Rise by 29.41%,695.59%,Normal Case
2025-08-24,79.41,2025-08-24,79.41,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,695.59%,Normal Case
2025-09-07,83.4,2025-09-07,83.4,2025-08-31,Buy,0 Weeks,0.0%,Rise by 0%,695.59%,Normal Case
2025-10-19,89.76,2025-10-19,89.76,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,695.59%,Normal Case
