Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return
2021-08-05,53.6667,2021-11-12,52.58,Buy,71 Days,-3.26,Rise by 1.69%,-2.02%,-2.02%
2022-06-01,59.4733,2022-08-24,63.62,Buy,60 Days,-5.78,Rise by -10.35%,6.97%,4.95%
2022-10-03,56.78,2022-12-06,57.7,Buy,46 Days,-4.39,Rise by 0.23%,1.62%,6.57%
2022-11-02,58.76,2023-03-10,59.29,Buy,92 Days,-4.67,Rise by 1.74%,0.9%,7.47%
2023-01-03,53.09,2023-03-10,59.29,Buy,48 Days,-4.39,Rise by 9.47%,11.68%,19.15%
2023-05-01,57.42,2023-12-07,44.22,Buy,158 Days,-3.28,Rise by 10.75%,-22.99%,-3.84%
2023-09-01,52.16,2023-12-20,46.33,Buy,78 Days,-8.37,Rise by -0.29%,-11.18%,-15.02%
2023-10-04,45.74,2023-12-07,44.22,Buy,46 Days,-4.54,Rise by -12.29%,-3.32%,-18.34%
2025-04-03,51.84,2025-06-17,55.8,Buy,53 Days,-3.74,Rise by 2.1%,7.64%,-10.7%
